MJD,MAG,MAGERR,FLT,Vega
49080.2,11.06,0.1,I,1.0
49080.2,11.08,0.1,I,1.0
49080.53,11.14,0.1,I,1.0
49080.9,11.17,0.1,I,1.0
49080.9,11.19,0.1,I,1.0
49081.09,11.21,0.1,I,1.0
49081.09,11.23,0.1,I,1.0
49081.95,11.26,0.1,I,1.0
49081.95,11.27,0.1,I,1.0
49082.08,11.27,0.1,I,1.0
49082.08,11.28,0.1,I,1.0
49082.17,11.27,0.1,I,1.0
49082.19,11.27,0.1,I,1.0
49082.24,11.27,0.1,I,1.0
49082.27,11.28,0.1,I,1.0
49082.31,11.29,0.1,I,1.0
49082.33,11.29,0.1,I,1.0
49082.34,11.29,0.1,I,1.0
49082.35,11.27,0.1,I,1.0
49082.54,11.26,0.1,I,1.0
49082.91,11.23,0.1,I,1.0
49082.97,11.23,0.1,I,1.0
49082.97,11.26,0.1,I,1.0
49083.0,11.26,0.1,I,1.0
49083.02,11.28,0.1,I,1.0
49083.1,11.22,0.1,I,1.0
49083.1,11.24,0.1,I,1.0
49083.1,11.25,0.1,I,1.0
49083.2,11.19,0.1,I,1.0
49083.2,11.24,0.1,I,1.0
49083.59,11.2,0.1,I,1.0
49083.99,11.17,0.1,I,1.0
49083.99,11.2,0.1,I,1.0
49084.07,11.17,0.1,I,1.0
49084.1,11.14,0.1,I,1.0
49084.1,11.18,0.1,I,1.0
49084.22,11.13,0.1,I,1.0
49084.22,11.16,0.1,I,1.0
49084.3,11.13,0.1,I,1.0
49084.67,11.14,0.1,I,1.0
49085.0,11.11,0.1,I,1.0
49085.02,11.07,0.1,I,1.0
49085.02,11.09,0.1,I,1.0
49085.08,11.07,0.1,I,1.0
49085.08,11.08,0.1,I,1.0
49085.08,11.11,0.1,I,1.0
49085.1,11.07,0.1,I,1.0
49085.1,11.1,0.1,I,1.0
49085.1,11.11,0.1,I,1.0
49085.19,11.08,0.1,I,1.0
49085.22,11.09,0.1,I,1.0
49085.24,11.05,0.1,I,1.0
49085.24,11.07,0.1,I,1.0
49085.32,11.04,0.1,I,1.0
49085.62,11.04,0.1,I,1.0
49085.98,10.95,0.1,I,1.0
49085.98,10.96,0.1,I,1.0
49086.1,10.96,0.1,I,1.0
49087.07,10.91,0.1,I,1.0
49087.16,10.94,0.1,I,1.0
49087.16,10.98,0.1,I,1.0
49087.18,10.89,0.1,I,1.0
49087.23,10.86,0.1,I,1.0
49087.23,10.89,0.1,I,1.0
49087.4,10.85,0.1,I,1.0
49087.53,10.85,0.1,I,1.0
49087.89,10.78,0.1,I,1.0
49087.93,10.74,0.1,I,1.0
49087.93,10.76,0.1,I,1.0
49088.01,10.78,0.1,I,1.0
49088.01,10.82,0.1,I,1.0
49088.06,10.78,0.1,I,1.0
49088.06,10.81,0.1,I,1.0
49088.21,10.75,0.1,I,1.0
49088.21,10.78,0.1,I,1.0
49088.27,10.79,0.1,I,1.0
49088.93,10.69,0.1,I,1.0
49089.2,10.67,0.1,I,1.0
49089.64,10.65,0.1,I,1.0
49089.87,10.64,0.1,I,1.0
49090.0,10.62,0.1,I,1.0
49090.2,10.59,0.1,I,1.0
49090.2,10.63,0.1,I,1.0
49090.3,10.59,0.1,I,1.0
49090.88,10.55,0.1,I,1.0
49091.04,10.54,0.1,I,1.0
49091.12,10.52,0.1,I,1.0
49091.17,10.55,0.1,I,1.0
49091.2,10.52,0.1,I,1.0
49091.2,10.56,0.1,I,1.0
49091.3,10.53,0.1,I,1.0
49091.55,10.53,0.1,I,1.0
49091.88,10.5,0.1,I,1.0
49091.98,10.47,0.1,I,1.0
49092.15,10.48,0.1,I,1.0
49092.46,10.47,0.1,I,1.0
49092.88,10.44,0.1,I,1.0
49093.05,10.44,0.1,I,1.0
49093.19,10.43,0.1,I,1.0
49093.2,10.41,0.1,I,1.0
49093.2,10.42,0.1,I,1.0
49093.3,10.42,0.1,I,1.0
49093.48,10.44,0.1,I,1.0
49093.89,10.42,0.1,I,1.0
49094.0,10.39,0.1,I,1.0
49094.19,10.39,0.1,I,1.0
49094.2,10.38,0.1,I,1.0
49094.2,10.41,0.1,I,1.0
49094.2,10.44,0.1,I,1.0
49094.47,10.41,0.1,I,1.0
49094.93,10.38,0.1,I,1.0
49095.07,10.4,0.1,I,1.0
49095.15,10.37,0.1,I,1.0
49095.2,10.38,0.1,I,1.0
49095.24,10.37,0.1,I,1.0
49095.3,10.38,0.1,I,1.0
49095.48,10.41,0.1,I,1.0
49096.04,10.38,0.1,I,1.0
49096.1,10.37,0.1,I,1.0
49096.15,10.37,0.1,I,1.0
49096.2,10.36,0.1,I,1.0
49096.2,10.41,0.1,I,1.0
49096.45,10.39,0.1,I,1.0
49097.1,10.38,0.1,I,1.0
49097.15,10.38,0.1,I,1.0
49097.2,10.4,0.1,I,1.0
49097.3,10.39,0.1,I,1.0
49097.44,10.4,0.1,I,1.0
49098.08,10.44,0.1,I,1.0
49098.1,10.36,0.1,I,1.0
49098.13,10.43,0.1,I,1.0
49098.28,10.41,0.1,I,1.0
49098.96,10.4,0.1,I,1.0
49098.96,10.41,0.1,I,1.0
49099.15,10.41,0.1,I,1.0
49099.2,10.37,0.1,I,1.0
49099.2,10.46,0.1,I,1.0
49100.2,10.44,0.1,I,1.0
49100.2,10.47,0.1,I,1.0
49100.25,10.46,0.1,I,1.0
49100.3,10.47,0.1,I,1.0
49100.91,10.49,0.1,I,1.0
49100.96,10.48,0.1,I,1.0
49100.96,10.48,0.1,I,1.0
49100.96,10.49,0.1,I,1.0
49100.96,10.49,0.1,I,1.0
49101.03,10.52,0.1,I,1.0
49101.09,10.52,0.1,I,1.0
49101.1,10.52,0.1,I,1.0
49101.12,10.53,0.1,I,1.0
49101.15,10.51,0.1,I,1.0
49101.2,10.56,0.1,I,1.0
49101.89,10.6,0.1,I,1.0
49102.17,10.58,0.1,I,1.0
49102.2,10.55,0.1,I,1.0
49102.91,10.6,0.1,I,1.0
49102.91,10.61,0.1,I,1.0
49102.91,10.62,0.1,I,1.0
49103.1,10.64,0.1,I,1.0
49103.2,10.59,0.1,I,1.0
49103.25,10.65,0.1,I,1.0
49104.2,10.68,0.1,I,1.0
49104.3,10.68,0.1,I,1.0
49104.91,10.73,0.1,I,1.0
49105.07,10.73,0.1,I,1.0
49105.1,10.73,0.1,I,1.0
49105.15,10.73,0.1,I,1.0
49105.2,10.7,0.1,I,1.0
49105.2,10.76,0.1,I,1.0
49105.3,10.69,0.1,I,1.0
49105.87,10.78,0.1,I,1.0
49105.87,10.81,0.1,I,1.0
49106.2,10.75,0.1,I,1.0
49106.2,10.79,0.1,I,1.0
49106.3,10.8,0.1,I,1.0
49106.9,10.79,0.1,I,1.0
49106.9,10.8,0.1,I,1.0
49107.3,10.74,0.1,I,1.0
49107.49,10.86,0.1,I,1.0
49107.88,10.85,0.1,I,1.0
49107.88,10.86,0.1,I,1.0
49108.2,10.81,0.1,I,1.0
49108.2,10.86,0.1,I,1.0
49109.2,10.85,0.1,I,1.0
49109.2,10.92,0.1,I,1.0
49110.2,10.86,0.1,I,1.0
49110.2,10.97,0.1,I,1.0
49111.3,10.92,0.1,I,1.0
49112.2,10.95,0.1,I,1.0
49112.89,11.03,0.1,I,1.0
49112.89,11.05,0.1,I,1.0
49114.2,11.02,0.1,I,1.0
49115.2,11.13,0.1,I,1.0
49116.2,11.15,0.1,I,1.0
49116.3,11.08,0.1,I,1.0
49117.3,11.09,0.1,I,1.0
49118.2,11.1,0.1,I,1.0
49121.3,11.21,0.1,I,1.0
49121.3,11.27,0.1,I,1.0
49121.9,11.28,0.1,I,1.0
49122.3,11.22,0.1,I,1.0
49122.3,11.3,0.1,I,1.0
49122.9,11.3,0.1,I,1.0
49122.9,11.31,0.1,I,1.0
49123.2,11.32,0.1,I,1.0
49123.3,11.25,0.1,I,1.0
49123.88,11.31,0.1,I,1.0
49124.3,11.26,0.1,I,1.0
49126.2,11.4,0.1,I,1.0
49126.3,11.32,0.1,I,1.0
49128.3,11.35,0.1,I,1.0
49128.3,11.42,0.1,I,1.0
49129.3,11.36,0.1,I,1.0
49129.3,11.45,0.1,I,1.0
49129.88,11.46,0.1,I,1.0
49129.88,11.47,0.1,I,1.0
49130.3,11.4,0.1,I,1.0
49130.3,11.46,0.1,I,1.0
49131.91,11.48,0.1,I,1.0
49131.91,11.49,0.1,I,1.0
49132.88,11.52,0.1,I,1.0
49135.2,11.51,0.1,I,1.0
49136.3,11.53,0.1,I,1.0
49141.3,11.58,0.1,I,1.0
49141.3,11.69,0.1,I,1.0
49146.2,11.72,0.1,I,1.0
49147.2,11.76,0.1,I,1.0
49147.3,11.8,0.1,I,1.0
49149.3,11.76,0.1,I,1.0
49150.2,11.79,0.1,I,1.0
49151.2,11.81,0.1,I,1.0
49152.3,11.82,0.1,I,1.0
49154.3,11.88,0.1,I,1.0
49156.3,11.91,0.1,I,1.0
49157.3,11.94,0.1,I,1.0
49157.9,12.02,0.1,I,1.0
49158.3,11.94,0.1,I,1.0
49158.94,12.04,0.1,I,1.0
49159.2,11.94,0.1,I,1.0
49159.92,12.06,0.1,I,1.0
49160.3,12.0,0.1,I,1.0
49161.2,12.0,0.1,I,1.0
49162.2,12.04,0.1,I,1.0
49163.2,12.06,0.1,I,1.0
49164.2,12.08,0.1,I,1.0
49165.2,12.08,0.1,I,1.0
49165.2,12.16,0.1,I,1.0
49166.2,12.14,0.1,I,1.0
49167.2,12.12,0.1,I,1.0
49167.2,12.19,0.1,I,1.0
49168.2,12.17,0.1,I,1.0
49169.2,12.19,0.1,I,1.0
49169.2,12.22,0.1,I,1.0
49170.2,12.2,0.1,I,1.0
49171.2,12.2,0.1,I,1.0
49171.2,12.32,0.1,I,1.0
49172.2,12.23,0.1,I,1.0
49173.2,12.23,0.1,I,1.0
49173.2,12.35,0.1,I,1.0
49174.2,12.29,0.1,I,1.0
49177.2,12.33,0.1,I,1.0
49179.2,12.39,0.1,I,1.0
49179.2,12.47,0.1,I,1.0
49180.2,12.4,0.1,I,1.0
49180.2,12.49,0.1,I,1.0
49181.2,12.42,0.1,I,1.0
49182.2,12.42,0.1,I,1.0
49182.2,12.52,0.1,I,1.0
49183.2,12.48,0.1,I,1.0
49183.94,12.56,0.1,I,1.0
49184.2,12.49,0.1,I,1.0
49184.2,12.57,0.1,I,1.0
49185.2,12.52,0.1,I,1.0
49186.2,12.55,0.1,I,1.0
49187.2,12.69,0.1,I,1.0
49188.2,12.59,0.1,I,1.0
49198.93,12.9,0.1,I,1.0
49245.88,13.91,0.1,I,1.0
49259.4,14.23,0.1,I,1.0
49297.95,14.81,0.1,I,1.0
49308.5,15.12,0.1,I,1.0
49310.4,15.13,0.1,I,1.0
49312.3,15.15,0.1,I,1.0
49314.6,15.02,0.1,I,1.0
49317.3,15.28,0.1,I,1.0
49322.3,15.3,0.1,I,1.0
49323.2,15.28,0.1,I,1.0
49323.5,15.2,0.1,I,1.0
49324.3,15.33,0.1,I,1.0
49326.3,15.38,0.1,I,1.0
49326.5,15.22,0.1,I,1.0
49328.4,15.43,0.1,I,1.0
49333.5,15.35,0.1,I,1.0
49337.5,15.4,0.1,I,1.0
49340.5,15.41,0.1,I,1.0
49344.4,15.76,0.1,I,1.0
49346.5,15.53,0.1,I,1.0
49350.2,15.81,0.1,I,1.0
49358.3,15.91,0.1,I,1.0
49358.5,15.71,0.1,I,1.0
49359.5,15.94,0.1,I,1.0
49362.2,15.92,0.1,I,1.0
49363.2,15.91,0.1,I,1.0
49364.2,15.79,0.1,I,1.0
49368.3,16.02,0.1,I,1.0
49368.4,15.86,0.1,I,1.0
49370.2,15.87,0.1,I,1.0
49380.4,16.2,0.1,I,1.0
49381.4,16.06,0.1,I,1.0
49382.3,16.24,0.1,I,1.0
49384.4,16.15,0.1,I,1.0
49385.04,16.29,0.1,I,1.0
49387.4,16.19,0.1,I,1.0
49392.4,16.21,0.1,I,1.0
49393.89,16.25,0.1,I,1.0
49393.89,16.25,0.1,I,1.0
49393.89,16.29,0.1,I,1.0
49393.89,16.29,0.1,I,1.0
49395.4,16.24,0.1,I,1.0
49397.4,16.43,0.1,I,1.0
49398.3,16.29,0.1,I,1.0
49404.2,16.51,0.1,I,1.0
49404.3,16.35,0.1,I,1.0
49406.94,16.54,0.1,I,1.0
49407.3,16.42,0.1,I,1.0
49408.3,16.49,0.1,I,1.0
49412.2,16.6,0.1,I,1.0
49415.3,16.59,0.1,I,1.0
49418.2,16.67,0.1,I,1.0
49418.3,16.65,0.1,I,1.0
49420.2,16.69,0.1,I,1.0
49422.0,16.73,0.1,I,1.0
49422.4,16.84,0.1,I,1.0
49423.0,16.73,0.1,I,1.0
49423.0,16.73,0.1,I,1.0
49424.0,16.73,0.1,I,1.0
49424.3,16.6,0.1,I,1.0
49424.3,16.79,0.1,I,1.0
49428.03,16.89,0.1,I,1.0
49434.4,16.88,0.1,I,1.0
49437.2,16.96,0.1,I,1.0
49438.3,17.07,0.1,I,1.0
49461.92,17.44,0.1,I,1.0
49498.91,17.7,0.1,I,1.0
49513.95,17.85,0.1,I,1.0
49728.07,18.62,0.1,I,1.0
49737.14,18.45,0.1,I,1.0
